molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"66611001",0,0,0,0,1,5,0,-2,360.430,8.005,660.908,224.600,156.031,280.277,0.000,1139.594,2.000,8.000,0.0562255,0.0171184,0.7983459,38.919,12.334,20.851,15.322,1.616,-4.031,-3.494,-4.757,235.673,-1.370,148.417,-2.928,9.339,0.723,3,-0.375,3,78.868,0.000,18.084,101.731,7,0,17,0,17,4,25,0,0.038
"66611001",0,0,0,0,1,5,0,-2,360.430,9.849,660.310,228.319,150.843,281.147,0.000,1140.606,2.000,8.000,0.0850485,0.0171339,0.7995418,38.968,12.312,21.244,15.522,1.660,-3.927,-3.494,-4.742,249.266,-1.311,167.748,-2.829,9.322,0.708,3,-0.371,3,79.563,0.000,21.205,100.739,7,0,17,0,17,4,25,0,0.062
"66610941",1,0,0,0,1,5,0,-2,331.373,10.993,650.933,45.924,130.757,474.252,0.000,1104.896,2.000,5.500,0.1093713,0.0119493,0.7940406,39.383,13.183,20.556,14.002,2.780,-4.643,-4.161,-5.752,407.277,-1.120,269.488,-1.779,8.974,0.618,3,-0.031,3,89.935,0.000,18.347,87.695,5,0,18,0,18,0,25,0,0.126
"66610941",1,0,0,0,1,5,0,-2,331.373,9.556,651.247,46.926,128.698,475.623,0.000,1104.661,2.000,5.500,0.0826593,0.0119435,0.7935452,39.386,13.176,20.181,14.255,2.794,-4.533,-4.161,-5.766,399.749,-1.100,282.905,-1.736,8.959,0.603,3,-0.032,3,89.872,0.000,21.817,85.751,5,0,18,0,18,0,25,0,0.178
"66610937",0,0,0,0,1,5,0,-2,388.484,6.827,712.750,277.238,153.604,281.909,0.000,1245.143,2.000,8.000,0.0374346,0.0158733,0.7853086,43.158,13.383,22.039,15.440,2.268,-4.906,-4.029,-4.976,248.554,-1.398,157.166,-2.877,9.327,0.718,3,-0.122,3,83.100,0.000,18.072,99.957,7,0,18,0,18,5,27,0,0.006
"66610937",0,0,0,0,1,5,0,-2,388.484,10.002,714.967,279.252,152.855,282.859,0.000,1247.925,2.000,8.000,0.0801583,0.0158241,0.7840401,43.279,13.416,22.659,15.467,2.290,-4.934,-4.029,-5.001,251.394,-1.396,159.968,-2.860,9.289,0.681,3,-0.116,3,83.318,0.000,18.344,100.826,7,0,18,0,18,5,27,0,0.006
"66610937",0,0,0,0,1,5,0,-2,388.484,8.027,711.338,276.217,150.444,284.677,0.000,1243.584,2.000,8.000,0.0518169,0.0159048,0.7862107,43.122,13.363,22.216,15.538,2.285,-4.836,-4.029,-4.975,259.555,-1.360,169.337,-2.809,9.343,0.729,3,-0.126,3,83.532,0.000,19.474,98.552,7,0,18,0,18,5,27,0,0.009
"66610937",0,0,0,0,1,5,0,-2,388.484,9.384,711.811,280.720,148.432,282.659,0.000,1245.783,2.000,8.000,0.0706929,0.0158943,0.7866147,43.191,13.355,22.488,15.647,2.310,-4.784,-4.029,-4.958,262.301,-1.337,177.573,-2.779,9.308,0.699,3,-0.120,3,83.763,0.000,21.297,98.975,7,0,18,0,18,5,27,0,0.011
"66610852",0,0,0,0,1,5,0,-2,388.484,10.031,714.702,278.976,152.884,282.842,0.000,1248.032,2.000,8.000,0.0806158,0.0158300,0.7843752,43.283,13.416,22.669,15.469,2.291,-4.929,-4.029,-4.995,251.123,-1.395,159.859,-2.861,9.287,0.680,3,-0.116,3,83.314,0.000,18.369,100.816,7,0,18,0,18,5,27,0,0.006
"66610852",0,0,0,0,1,5,0,-2,388.484,9.445,710.962,280.408,148.278,282.276,0.000,1245.339,2.000,8.000,0.0716326,0.0159132,0.7873670,43.170,13.344,22.495,15.640,2.309,-4.770,-4.029,-4.944,263.268,-1.332,178.217,-2.778,9.306,0.699,3,-0.120,3,83.783,0.000,21.279,98.961,7,0,18,0,18,5,27,0,0.011
"66610805",0,0,0,0,1,5,0,-1,391.459,8.452,703.642,252.096,125.351,279.446,46.749,1220.331,2.000,6.500,0.0585407,0.0130640,0.7848715,42.142,12.624,21.242,13.719,3.083,-5.455,-4.650,-4.971,463.963,-0.980,552.128,-2.365,9.293,0.690,1,0.085,3,92.723,46.749,17.677,87.594,6,0,18,0,18,5,27,0,0.006
"66610798",0,0,0,0,1,5,0,-2,374.457,10.015,688.028,252.554,152.939,282.534,0.000,1193.373,2.000,8.000,0.0840553,0.0164437,0.7908184,41.093,12.866,21.963,15.402,1.961,-4.485,-3.758,-4.890,250.872,-1.368,159.651,-2.863,9.288,0.679,3,-0.248,3,81.374,0.000,18.357,100.845,7,0,18,0,18,5,26,0,0.017
"66610798",0,0,0,0,1,5,0,-2,374.457,8.667,684.637,253.568,149.016,282.053,0.000,1190.555,2.000,8.000,0.0630973,0.0165251,0.7934831,40.975,12.802,21.625,15.604,1.973,-4.322,-3.758,-4.844,257.542,-1.316,175.141,-2.792,9.270,0.660,3,-0.253,3,81.647,0.000,21.600,98.932,7,0,18,0,18,5,26,0,0.029
"66610702",1,0,0,0,1,8,0,-2,362.446,12.521,704.421,238.151,179.357,285.283,1.630,1194.777,3.000,8.000,0.1312073,0.0196706,0.7730199,39.249,13.369,23.383,16.433,1.640,-4.240,-3.458,-5.191,141.268,-1.916,87.362,-3.052,9.385,0.719,3,-0.416,3,75.030,0.000,18.218,112.242,7,0,12,0,12,0,25,0,0.018
"66610702",0,0,0,0,1,8,0,-2,362.446,12.288,703.097,243.776,170.629,287.034,1.658,1193.470,3.000,8.000,0.1265091,0.0197077,0.7739107,39.213,13.304,23.270,16.615,1.696,-4.115,-3.458,-5.185,161.329,-1.814,107.383,-2.885,9.405,0.739,3,-0.418,3,76.388,0.000,21.371,109.390,7,0,12,0,12,0,25,0,0.036
"66610338",0,0,0,0,1,5,0,-2,388.484,7.472,696.235,266.066,154.073,276.096,0.000,1228.875,2.000,8.000,0.0454375,0.0162498,0.7969190,42.452,13.159,21.941,15.366,2.169,-4.630,-3.605,-4.760,245.891,-1.355,155.435,-2.906,9.341,0.739,3,-0.153,3,82.433,0.000,18.101,99.476,7,0,19,0,12,6,27,0,0.011
"66610338",0,0,0,0,1,5,0,-2,388.484,10.616,694.734,268.918,149.325,276.491,0.000,1228.602,2.000,8.000,0.0917224,0.0162849,0.7985227,42.445,13.123,22.557,15.596,2.202,-4.488,-3.605,-4.736,255.561,-1.299,173.868,-2.818,9.285,0.683,3,-0.153,3,82.927,0.000,21.653,98.390,7,0,19,0,12,6,27,0,0.019
"66610210",1,0,0,0,1,6,0,-2,382.436,10.183,693.576,45.972,163.184,484.420,0.000,1194.388,3.000,8.000,0.0868236,0.0199782,0.7849369,42.419,14.611,24.239,18.093,1.990,-4.383,-4.193,-5.948,201.034,-1.564,125.363,-2.244,9.099,0.807,4,-0.319,3,79.822,0.000,18.236,109.859,7,0,18,0,18,0,27,0,0.090
"66610210",1,0,0,0,1,6,0,-2,382.436,9.548,694.711,47.453,161.126,486.132,0.000,1195.067,3.000,8.000,0.0762886,0.0199456,0.7839519,42.463,14.618,24.098,18.313,2.009,-4.304,-4.193,-5.972,199.156,-1.546,131.602,-2.200,9.116,0.827,4,-0.318,3,79.862,0.000,21.200,108.054,7,0,18,0,18,0,27,0,0.120
"66610067",1,0,0,0,1,5,0,-2,367.422,11.544,667.651,45.976,157.812,463.863,0.000,1148.312,2.000,7.500,0.1160491,0.0158865,0.7943079,41.021,13.731,22.429,16.115,2.064,-4.311,-4.131,-5.698,226.191,-1.405,142.307,-2.314,9.267,0.591,3,-0.269,3,81.174,0.000,18.202,96.395,6,0,18,0,18,0,26,0,0.087
"66610067",1,0,0,0,1,5,0,-2,367.422,9.453,669.366,47.008,155.745,466.614,0.000,1148.085,2.000,7.500,0.0778386,0.0158457,0.7921679,41.038,13.736,21.896,16.376,2.079,-4.226,-4.131,-5.746,222.329,-1.392,149.423,-2.266,9.252,0.572,3,-0.272,3,81.124,0.000,21.605,94.509,6,0,18,0,18,0,26,0,0.118
"66609911",0,0,0,0,1,6,0,-2,388.484,7.152,708.044,295.249,148.971,263.824,0.000,1246.131,2.000,8.000,0.0410515,0.0159788,0.7909466,42.383,13.217,21.756,14.819,2.290,-4.770,-4.029,-4.798,291.519,-1.386,175.325,-2.760,9.784,0.800,4,-0.157,3,84.468,0.000,14.892,101.969,7,0,18,0,18,5,27,0,0.011
"66609911",0,0,0,0,1,6,0,-2,388.484,10.754,663.866,266.707,156.646,240.512,0.000,1233.066,2.000,8.000,0.0937931,0.0170422,0.8376756,41.638,12.922,22.410,15.115,2.172,-3.811,-4.029,-3.931,217.312,-1.286,146.279,-2.983,9.764,0.857,4,-0.149,3,81.491,0.000,21.777,99.976,7,0,18,0,18,5,27,0,0.062
"56929243",0,0,0,0,1,5,0,-2,346.403,10.574,647.785,204.403,159.676,283.706,0.000,1107.655,2.000,7.500,0.1009356,0.0163736,0.7992276,37.673,12.068,20.778,14.854,1.597,-3.983,-3.174,-4.759,217.189,-1.404,136.183,-2.983,9.299,0.702,3,-0.366,3,78.121,0.000,18.198,103.262,7,0,16,4,12,3,24,0,0.037
"56929243",0,0,0,0,1,5,0,-2,346.403,8.561,644.162,205.503,155.639,283.021,0.000,1104.784,2.000,7.500,0.0663426,0.0164657,0.8023335,37.552,12.005,20.252,15.072,1.609,-3.808,-3.174,-4.706,222.498,-1.350,149.797,-2.911,9.283,0.685,3,-0.370,3,78.382,0.000,21.690,101.400,7,0,16,4,12,3,24,0,0.066
"56928663",0,0,0,0,1,5,0,-1,391.459,7.004,703.211,252.174,125.037,279.182,46.818,1220.954,2.000,6.500,0.0401736,0.0130720,0.7856202,42.164,12.623,21.000,13.726,3.090,-5.443,-4.650,-4.958,465.760,-0.974,556.717,-2.360,9.290,0.688,1,0.087,3,92.792,46.818,17.840,87.680,6,0,18,0,18,5,27,0,0.006
"52358357",1,0,0,0,1,5,0,0,319.362,5.169,631.406,43.840,90.223,497.343,0.000,1070.070,2.000,4.000,0.0249703,0.0089591,0.8013045,38.209,12.710,18.036,12.409,3.458,-4.737,-4.460,-5.745,974.798,-0.675,701.473,-0.950,8.713,0.305,3,0.139,3,100.000,0.000,19.020,67.839,5,0,18,0,18,0,24,0,0.656
"52358357",1,0,0,0,1,5,0,0,319.362,8.254,633.499,47.344,86.052,500.104,0.000,1071.769,2.000,4.000,0.0635657,0.0089295,0.7995022,38.304,12.717,18.576,12.594,3.500,-4.689,-4.460,-5.787,1018.748,-0.635,774.051,-0.864,8.688,0.156,3,0.143,3,100.000,0.000,21.583,66.780,5,0,18,0,18,0,24,0,0.895
"51264526",0,0,0,0,1,5,0,-2,374.457,7.813,680.591,251.371,150.515,278.705,0.000,1189.641,2.000,8.000,0.0513126,0.0166234,0.7977915,40.907,12.773,21.460,15.108,1.957,-4.467,-3.758,-4.759,280.260,-1.314,169.051,-2.832,9.077,0.865,4,-0.251,3,82.211,0.000,15.201,100.778,7,0,18,0,18,5,26,0,0.019
"51264526",0,0,0,0,1,5,0,-2,374.457,10.052,681.421,252.130,148.114,281.177,0.000,1189.672,2.000,8.000,0.0849340,0.0166031,0.7968333,40.931,12.775,21.918,15.061,1.976,-4.503,-3.758,-4.786,298.973,-1.293,178.910,-2.779,9.116,0.854,4,-0.252,3,82.823,0.000,14.536,100.034,7,0,18,0,18,5,26,0,0.020
"2803102",0,0,0,0,0,5,0,-1,390.517,7.468,696.728,251.388,125.919,272.548,46.873,1221.956,2.000,8.500,0.0456347,0.0172532,0.7933630,42.141,13.207,22.174,14.321,2.920,-5.281,-4.522,-6.175,633.592,-0.957,545.630,-2.400,8.687,1.111,3,0.058,3,94.188,0.000,0.000,84.205,6,0,18,0,18,5,26,0,0.008
"71699036",0,1,0,0,0,6,2,-2,425.459,6.401,726.593,228.025,181.253,270.567,46.748,1295.775,2.000,9.950,0.0316223,0.0193663,0.7910923,44.434,13.663,23.816,15.964,1.876,-3.916,-3.779,-6.929,47.204,-1.216,36.395,-5.393,9.356,0.945,2,-0.066,3,67.891,46.748,0.000,105.723,7,0,21,0,21,5,31,0,0.000
"71699036",0,1,0,0,0,6,2,-2,425.459,7.037,711.525,218.151,183.748,262.879,46.747,1287.143,2.000,9.950,0.0384776,0.0197764,0.8042530,44.015,13.508,23.820,15.892,1.812,-3.672,-3.779,-6.679,44.701,-1.179,34.313,-5.466,9.372,0.955,2,-0.074,3,67.091,46.747,0.000,106.554,7,0,21,0,21,5,31,0,0.000
"71699036",0,1,0,0,0,6,2,-2,425.459,9.237,721.627,224.899,182.389,267.591,46.748,1298.321,2.000,9.950,0.0657150,0.0194996,0.7975789,44.508,13.654,24.340,15.939,1.887,-3.836,-3.779,-6.810,46.047,-1.196,35.432,-5.425,9.381,0.972,2,-0.053,3,67.764,46.748,0.000,106.430,7,0,21,0,21,5,31,0,0.000
"71699036",0,1,0,0,0,6,2,-2,425.459,10.940,727.828,228.056,181.921,271.103,46.748,1296.787,2.000,9.950,0.0922945,0.0193334,0.7901607,44.480,13.684,24.664,15.975,1.877,-3.937,-3.779,-6.946,46.521,-1.227,35.826,-5.404,9.219,0.937,2,-0.065,3,67.785,46.748,0.000,105.836,7,0,21,0,21,5,31,0,0.000
"71698939",0,1,0,0,0,7,2,-2,407.468,9.909,775.247,243.856,216.282,315.109,0.000,1331.696,3.000,9.450,0.0737286,0.0211131,0.7550834,45.655,15.267,25.822,17.357,1.763,-4.507,-3.597,-7.724,21.969,-1.989,8.829,-5.786,9.392,0.978,2,0.020,2,61.283,0.000,0.000,118.636,7,0,21,0,21,5,30,1,0.000
"71698939",0,1,0,0,0,7,2,-2,407.468,10.682,742.870,212.562,213.633,316.675,0.000,1302.673,3.000,9.450,0.0875977,0.0220333,0.7765025,44.509,14.867,25.698,17.272,1.635,-3.985,-3.597,-7.385,23.277,-1.822,9.399,-5.732,9.383,0.973,2,-0.024,2,60.981,0.000,0.000,118.511,7,0,21,0,21,5,30,0,0.000
"71698939",0,1,0,0,0,7,2,-2,407.468,8.087,747.647,217.286,205.781,324.580,0.000,1302.268,3.000,9.450,0.0502229,0.0218925,0.7713806,44.568,14.886,25.155,17.284,1.689,-4.062,-3.597,-7.505,27.630,-1.766,11.312,-5.559,9.397,1.037,2,-0.031,2,62.634,0.000,0.000,117.541,7,0,21,0,21,5,30,0,0.000
"71698939",0,1,0,0,0,7,2,-2,407.468,10.451,736.688,204.313,216.896,315.479,0.000,1295.542,3.000,9.450,0.0842999,0.0222182,0.7801573,44.212,14.798,25.578,17.271,1.572,-3.886,-3.597,-7.320,21.676,-1.836,8.702,-5.796,9.226,0.956,2,-0.037,2,60.063,0.000,0.000,118.640,7,0,21,0,21,5,30,1,0.000
"71698939",0,1,0,0,0,7,2,-2,407.468,11.395,743.418,212.140,214.236,317.042,0.000,1302.893,3.000,9.450,0.0996628,0.0220171,0.7760173,44.521,14.878,25.869,17.280,1.632,-3.994,-3.597,-7.394,22.972,-1.832,9.266,-5.742,9.225,0.949,2,-0.024,2,60.861,0.000,0.000,118.520,7,0,21,0,21,5,30,1,0.000
"58147877",0,1,0,0,0,6,2,-2,407.468,10.582,691.839,232.356,177.887,281.596,0.000,1257.439,2.000,9.950,0.0890581,0.0203391,0.8143625,43.005,13.604,23.962,15.916,1.527,-3.151,-3.433,-6.605,50.804,-1.188,21.850,-5.293,9.342,0.932,2,-0.135,3,66.419,0.000,0.000,104.243,7,0,21,0,21,5,30,0,0.001
"58147877",0,1,0,0,0,6,2,-2,407.468,9.768,677.609,221.354,181.089,275.167,0.000,1242.822,2.000,9.950,0.0767647,0.0207663,0.8250087,42.359,13.434,23.612,15.860,1.421,-2.924,-3.433,-6.402,47.373,-1.173,20.260,-5.374,9.345,0.936,2,-0.159,3,65.254,0.000,0.000,104.565,7,0,21,0,21,5,30,0,0.002
"58147877",0,1,0,0,0,6,2,-2,407.468,9.034,701.014,233.999,177.448,289.567,0.000,1268.275,2.000,9.950,0.0643483,0.0200729,0.8083145,43.515,13.769,23.791,15.989,1.598,-3.299,-3.433,-6.741,51.293,-1.210,22.078,-5.256,9.381,1.020,2,-0.115,3,66.910,0.000,0.000,103.864,7,0,21,0,21,5,30,0,0.001
"58147877",0,1,0,0,0,6,2,-2,407.468,11.173,692.281,231.954,178.506,281.822,0.000,1257.590,2.000,9.950,0.0992609,0.0203262,0.8139077,43.014,13.612,24.107,15.923,1.523,-3.158,-3.433,-6.613,50.122,-1.196,21.534,-5.303,9.201,0.908,2,-0.135,3,66.293,0.000,0.000,104.239,7,0,21,0,21,5,30,0,0.001
"58147877",0,1,0,0,0,6,2,-2,407.468,10.206,678.257,221.023,181.685,275.548,0.000,1243.028,2.000,9.950,0.0837892,0.0207465,0.8243121,42.371,13.443,23.713,15.868,1.418,-2.935,-3.433,-6.415,46.760,-1.182,19.977,-5.384,9.198,0.911,2,-0.159,3,65.134,0.000,0.000,104.544,7,0,21,0,21,5,30,0,0.002
"57412107",0,1,0,0,0,6,2,-2,410.444,8.461,703.331,202.756,186.870,266.958,46.747,1257.393,2.000,8.950,0.0569289,0.0179961,0.8010370,42.864,13.286,23.128,14.936,2.009,-3.862,-3.805,-6.751,41.755,-1.226,31.876,-5.510,9.383,1.024,3,0.030,3,67.715,46.747,0.000,104.969,6,0,21,0,21,6,30,0,0.000
"57412107",0,1,0,0,0,6,2,-2,410.444,9.228,714.072,210.576,185.385,271.365,46.747,1268.797,2.000,8.950,0.0671087,0.0177254,0.7937509,43.362,13.433,23.413,14.982,2.087,-4.039,-3.805,-6.890,43.131,-1.247,33.013,-5.467,9.383,1.021,3,0.052,3,68.423,46.747,0.000,104.728,6,0,21,0,21,6,30,0,0.000
"57412107",0,1,0,0,0,6,2,-2,410.444,8.497,714.060,204.848,182.159,280.305,46.749,1264.354,2.000,8.950,0.0571065,0.0177257,0.7919105,43.270,13.436,23.233,15.021,2.090,-4.039,-3.805,-6.962,46.279,-1.221,35.625,-5.376,9.345,0.989,3,0.039,3,68.993,46.749,0.000,105.414,6,0,21,0,21,6,30,0,0.000
"57412107",0,1,0,0,0,6,2,-2,410.444,5.763,704.431,202.744,187.362,267.577,46.747,1258.348,2.000,8.950,0.0263973,0.0179680,0.8001909,42.908,13.305,22.725,14.947,2.011,-3.880,-3.805,-6.767,41.309,-1.236,31.508,-5.517,9.224,1.003,3,0.032,3,67.645,46.747,0.000,104.957,6,0,21,0,21,6,30,0,0.000
"57412107",0,1,0,0,0,6,2,-2,410.444,8.952,714.556,210.559,186.134,271.116,46.747,1268.856,2.000,8.950,0.0631527,0.0177134,0.7932381,43.362,13.438,23.360,14.987,2.081,-4.047,-3.805,-6.897,42.432,-1.257,32.435,-5.481,9.244,1.005,3,0.051,3,68.263,46.747,0.000,104.741,6,0,21,0,21,6,30,0,0.000
"44253226",0,1,0,0,0,6,2,-2,392.454,8.903,698.594,203.741,188.131,306.721,0.000,1244.070,2.000,8.950,0.0637162,0.0181181,0.8007625,42.710,13.752,23.001,15.188,1.787,-3.581,-3.457,-6.945,40.622,-1.356,17.158,-5.393,9.324,0.986,3,-0.003,3,66.201,0.000,0.000,104.949,6,0,21,0,21,6,29,0,0.000
"44253226",0,1,0,0,0,6,2,-2,392.454,9.493,705.619,210.400,185.438,309.781,0.000,1253.023,2.000,8.950,0.0719242,0.0179377,0.7965887,43.098,13.850,23.225,15.207,1.859,-3.696,-3.457,-7.027,43.082,-1.348,18.284,-5.332,9.341,0.983,3,0.015,3,67.083,0.000,0.000,104.701,6,0,21,0,21,6,29,0,0.000
"44253226",0,1,0,0,0,6,2,-2,392.454,8.920,705.033,206.571,182.195,316.268,0.000,1247.550,2.000,8.950,0.0637745,0.0179526,0.7949271,42.941,13.824,23.044,15.228,1.854,-3.686,-3.457,-7.085,46.243,-1.322,19.738,-5.250,9.316,0.962,3,-0.000,3,67.604,0.000,0.000,104.714,6,0,21,0,21,6,29,0,0.000
"44253226",0,1,0,0,0,6,2,-2,392.454,6.800,698.409,202.647,188.691,307.071,0.000,1243.863,2.000,8.950,0.0371786,0.0181229,0.8008849,42.705,13.756,22.639,15.193,1.782,-3.578,-3.457,-6.944,40.128,-1.361,16.932,-5.402,9.195,0.963,3,-0.003,3,66.079,0.000,0.000,104.938,6,0,21,0,21,6,29,0,0.000
"44253226",0,1,0,0,0,6,2,-2,392.454,10.357,705.887,210.454,186.220,309.213,0.000,1252.885,2.000,8.950,0.0856204,0.0179309,0.7962279,43.087,13.851,23.411,15.209,1.852,-3.700,-3.457,-7.030,42.352,-1.358,17.949,-5.349,9.214,0.965,3,0.014,3,66.908,0.000,0.000,104.722,6,0,21,0,21,6,29,0,0.000
"73355043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"73355043",1,0,0,0,1,4,0,0,641.654,2.576,851.669,485.972,33.287,164.675,167.735,1745.431,0.000,9.200,0.0038006,0.0000000,0.8231824,62.702,16.726,26.629,12.031,6.179,-7.316,-9.002,-3.804,4049.142,0.407,10000.000,-1.169,8.657,0.653,5,0.732,1,100.000,0.000,9.155,65.735,7,2,31,0,31,10,43,1,0.002
"71723880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71723880",0,0,0,0,2,3,0,0,668.680,4.754,829.024,461.625,76.069,130.685,160.645,1758.377,0.000,10.500,0.0128511,0.0000000,0.8498447,63.538,16.698,28.043,15.639,4.641,-5.397,-8.332,-1.836,944.757,0.075,7431.907,-2.173,8.767,0.757,4,0.143,3,94.417,0.000,37.590,89.161,8,1,31,0,31,10,45,0,0.018
"71723879",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71723879",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71723879",1,1,0,0,1,3,0,2,640.669,3.782,888.675,515.953,38.791,164.867,169.064,1791.330,0.000,9.500,0.0079852,0.0000000,0.8026736,65.183,17.304,27.700,12.593,5.772,-6.846,-7.794,-4.863,913.981,0.795,4912.813,-3.428,8.610,0.605,5,0.828,1,87.821,0.000,8.042,63.372,7,2,31,0,31,10,43,1,0.000
"71723879",0,1,0,0,1,3,0,2,640.669,3.440,826.767,484.438,35.313,139.267,167.749,1723.523,0.000,9.500,0.0068641,0.0000000,0.8408659,62.225,16.284,26.744,12.335,5.319,-5.628,-7.794,-4.123,964.657,0.860,5245.302,-3.454,8.614,0.614,5,0.631,3,85.587,0.000,9.240,62.690,7,2,31,0,31,10,43,0,0.001
"71723738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
